0.722222000	0.500000000	0.796610000	0.916667000
0.361111000	0.333333000	0.661017000	0.791667000
0.944444000	0.333333000	0.966102000	0.791667000
0.555556000	0.291667000	0.661017000	0.708333000
0.666667000	0.541667000	0.796610000	0.833333000
0.805556000	0.500000000	0.847458000	0.708333000
0.527778000	0.333333000	0.644068000	0.708333000
0.500000000	0.416667000	0.661017000	0.708333000
0.583333000	0.333333000	0.779661000	0.833333000
0.805556000	0.416667000	0.813559000	0.625000000
0.861111000	0.333333000	0.864407000	0.750000000
1.000000000	0.750000000	0.915254000	0.791667000
0.583333000	0.333333000	0.779661000	0.875000000
0.555556000	0.333333000	0.694915000	0.583333000
0.500000000	0.250000000	0.779661000	0.541667000
0.944444000	0.416667000	0.864407000	0.916667000
0.555556000	0.583333000	0.779661000	0.958333000
0.583333000	0.458333000	0.762712000	0.708333000
0.472222000	0.416667000	0.644068000	0.708333000
0.722222000	0.458333000	0.745763000	0.833333000
0.666667000	0.458333000	0.779661000	0.958333000
0.722222000	0.458333000	0.694915000	0.916667000
0.416667000	0.291667000	0.694915000	0.750000000
0.694444000	0.500000000	0.830508000	0.916667000
0.666667000	0.541667000	0.796610000	1.000000000
0.666667000	0.416667000	0.711864000	0.916667000
0.555556000	0.208333000	0.677966000	0.750000000
0.611111000	0.416667000	0.711864000	0.791667000
0.527778000	0.583333000	0.745763000	0.916667000
0.444444000	0.416667000	0.694915000	0.708333000
